,Date,CloseSharePrice,model,office,candidate,win_prob
944,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007812499999999998
945,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007812499999999998
946,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007812499999999998
947,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007812499999999998
948,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007812499999999998
949,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007812499999999998
950,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007812499999999998
951,9/29/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007812499999999998
952,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007812499999999998
953,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007812499999999998
954,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007812499999999998
955,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007812499999999998
956,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007812499999999998
957,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007812499999999998
958,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007812499999999998
959,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007812499999999998
960,9/29/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007812499999999998
961,9/29/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007812499999999998
962,9/30/2020 12:00:00 AM,0.02,PredictIt,P,Harris,0.015503875968992248
963,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007751937984496124
964,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007751937984496124
965,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007751937984496124
966,9/30/2020 12:00:00 AM,0.62,PredictIt,P,Biden,0.48062015503875966
967,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007751937984496124
968,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Pence,0.007751937984496124
969,9/30/2020 12:00:00 AM,0.42,PredictIt,P,Trump,0.3255813953488372
970,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007751937984496124
971,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007751937984496124
972,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007751937984496124
973,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007751937984496124
974,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007751937984496124
975,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007751937984496124
976,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007751937984496124
977,9/30/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007751937984496124
978,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007751937984496124
979,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007751937984496124
980,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007751937984496124
981,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007751937984496124
982,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007751937984496124
983,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007751937984496124
984,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007751937984496124
985,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007751937984496124
986,9/30/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007751937984496124
987,9/30/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007751937984496124
988,10/1/2020 12:00:00 AM,0.03,PredictIt,P,Harris,0.022556390977443608
989,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007518796992481203
990,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007518796992481203
991,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007518796992481203
992,10/1/2020 12:00:00 AM,0.66,PredictIt,P,Biden,0.49624060150375937
993,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007518796992481203
994,10/1/2020 12:00:00 AM,0.03,PredictIt,P,Pence,0.022556390977443608
995,10/1/2020 12:00:00 AM,0.39,PredictIt,P,Trump,0.2932330827067669
996,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007518796992481203
997,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007518796992481203
998,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007518796992481203
999,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007518796992481203
1000,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007518796992481203
1001,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007518796992481203
1002,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007518796992481203
1003,10/1/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007518796992481203
1004,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007518796992481203
1005,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007518796992481203
1006,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007518796992481203
1007,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007518796992481203
1008,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007518796992481203
1009,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007518796992481203
1010,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007518796992481203
1011,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007518796992481203
1012,10/1/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007518796992481203
1013,10/1/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007518796992481203
1014,10/2/2020 12:00:00 AM,0.04,PredictIt,P,Harris,0.030303030303030304
1015,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007575757575757576
1016,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007575757575757576
1017,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007575757575757576
1018,10/2/2020 12:00:00 AM,0.64,PredictIt,P,Biden,0.48484848484848486
1019,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007575757575757576
1020,10/2/2020 12:00:00 AM,0.05,PredictIt,P,Pence,0.03787878787878788
1021,10/2/2020 12:00:00 AM,0.37,PredictIt,P,Trump,0.2803030303030303
1022,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007575757575757576
1023,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007575757575757576
1024,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007575757575757576
1025,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007575757575757576
1026,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007575757575757576
1027,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007575757575757576
1028,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007575757575757576
1029,10/2/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007575757575757576
1030,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007575757575757576
1031,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007575757575757576
1032,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007575757575757576
1033,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007575757575757576
1034,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007575757575757576
1035,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007575757575757576
1036,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007575757575757576
1037,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007575757575757576
1038,10/2/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007575757575757576
1039,10/2/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007575757575757576
1040,10/3/2020 12:00:00 AM,0.04,PredictIt,P,Harris,0.03007518796992481
1041,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007518796992481203
1042,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007518796992481203
1043,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007518796992481203
1044,10/3/2020 12:00:00 AM,0.63,PredictIt,P,Biden,0.47368421052631576
1045,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007518796992481203
1046,10/3/2020 12:00:00 AM,0.04,PredictIt,P,Pence,0.03007518796992481
1047,10/3/2020 12:00:00 AM,0.4,PredictIt,P,Trump,0.3007518796992481
1048,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007518796992481203
1049,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007518796992481203
1050,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007518796992481203
1051,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007518796992481203
1052,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007518796992481203
1053,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007518796992481203
1054,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007518796992481203
1055,10/3/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007518796992481203
1056,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007518796992481203
1057,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007518796992481203
1058,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007518796992481203
1059,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007518796992481203
1060,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007518796992481203
1061,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007518796992481203
1062,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007518796992481203
1063,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007518796992481203
1064,10/3/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007518796992481203
1065,10/3/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007518796992481203
1066,10/4/2020 12:00:00 AM,0.04,PredictIt,P,Harris,0.029850746268656716
1067,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007462686567164179
1068,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007462686567164179
1069,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007462686567164179
1070,10/4/2020 12:00:00 AM,0.64,PredictIt,P,Biden,0.47761194029850745
1071,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007462686567164179
1072,10/4/2020 12:00:00 AM,0.05,PredictIt,P,Pence,0.03731343283582089
1073,10/4/2020 12:00:00 AM,0.39,PredictIt,P,Trump,0.291044776119403
1074,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007462686567164179
1075,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007462686567164179
1076,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007462686567164179
1077,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007462686567164179
1078,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007462686567164179
1079,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007462686567164179
1080,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007462686567164179
1081,10/4/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007462686567164179
1082,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007462686567164179
1083,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007462686567164179
1084,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007462686567164179
1085,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007462686567164179
1086,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007462686567164179
1087,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007462686567164179
1088,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007462686567164179
1089,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007462686567164179
1090,10/4/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007462686567164179
1091,10/4/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007462686567164179
1092,10/5/2020 12:00:00 AM,0.04,PredictIt,P,Harris,0.03007518796992481
1093,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007518796992481203
1094,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007518796992481203
1095,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007518796992481203
1096,10/5/2020 12:00:00 AM,0.63,PredictIt,P,Biden,0.47368421052631576
1097,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007518796992481203
1098,10/5/2020 12:00:00 AM,0.04,PredictIt,P,Pence,0.03007518796992481
1099,10/5/2020 12:00:00 AM,0.4,PredictIt,P,Trump,0.3007518796992481
1100,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007518796992481203
1101,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007518796992481203
1102,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007518796992481203
1103,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007518796992481203
1104,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007518796992481203
1105,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007518796992481203
1106,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007518796992481203
1107,10/5/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007518796992481203
1108,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007518796992481203
1109,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007518796992481203
1110,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007518796992481203
1111,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007518796992481203
1112,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007518796992481203
1113,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007518796992481203
1114,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007518796992481203
1115,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007518796992481203
1116,10/5/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007518796992481203
1117,10/5/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007518796992481203
1118,10/6/2020 12:00:00 AM,0.03,PredictIt,P,Harris,0.022900763358778622
1119,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007633587786259542
1120,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007633587786259542
1121,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007633587786259542
1122,10/6/2020 12:00:00 AM,0.66,PredictIt,P,Biden,0.5038167938931297
1123,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007633587786259542
1124,10/6/2020 12:00:00 AM,0.03,PredictIt,P,Pence,0.022900763358778622
1125,10/6/2020 12:00:00 AM,0.37,PredictIt,P,Trump,0.282442748091603
1126,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007633587786259542
1127,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007633587786259542
1128,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007633587786259542
1129,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007633587786259542
1130,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007633587786259542
1131,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007633587786259542
1132,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007633587786259542
1133,10/6/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007633587786259542
1134,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007633587786259542
1135,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007633587786259542
1136,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007633587786259542
1137,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007633587786259542
1138,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007633587786259542
1139,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007633587786259542
1140,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007633587786259542
1141,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007633587786259542
1142,10/6/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007633587786259542
1143,10/6/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007633587786259542
1144,10/7/2020 12:00:00 AM,0.02,PredictIt,P,Harris,0.015384615384615382
1145,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007692307692307691
1146,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007692307692307691
1147,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007692307692307691
1148,10/7/2020 12:00:00 AM,0.67,PredictIt,P,Biden,0.5153846153846153
1149,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007692307692307691
1150,10/7/2020 12:00:00 AM,0.02,PredictIt,P,Pence,0.015384615384615382
1151,10/7/2020 12:00:00 AM,0.37,PredictIt,P,Trump,0.28461538461538455
1152,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007692307692307691
1153,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007692307692307691
1154,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007692307692307691
1155,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007692307692307691
1156,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007692307692307691
1157,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007692307692307691
1158,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007692307692307691
1159,10/7/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007692307692307691
1160,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007692307692307691
1161,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007692307692307691
1162,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007692307692307691
1163,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007692307692307691
1164,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007692307692307691
1165,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007692307692307691
1166,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007692307692307691
1167,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007692307692307691
1168,10/7/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007692307692307691
1169,10/7/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007692307692307691
1170,10/8/2020 12:00:00 AM,0.02,PredictIt,P,Harris,0.015384615384615382
1171,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007692307692307691
1172,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007692307692307691
1173,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007692307692307691
1174,10/8/2020 12:00:00 AM,0.67,PredictIt,P,Biden,0.5153846153846153
1175,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007692307692307691
1176,10/8/2020 12:00:00 AM,0.02,PredictIt,P,Pence,0.015384615384615382
1177,10/8/2020 12:00:00 AM,0.37,PredictIt,P,Trump,0.28461538461538455
1178,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007692307692307691
1179,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007692307692307691
1180,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007692307692307691
1181,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007692307692307691
1182,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007692307692307691
1183,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007692307692307691
1184,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007692307692307691
1185,10/8/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007692307692307691
1186,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007692307692307691
1187,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007692307692307691
1188,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007692307692307691
1189,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007692307692307691
1190,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007692307692307691
1191,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007692307692307691
1192,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007692307692307691
1193,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007692307692307691
1194,10/8/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007692307692307691
1195,10/8/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007692307692307691
1196,10/9/2020 12:00:00 AM,0.02,PredictIt,P,Harris,0.015267175572519083
1197,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007633587786259542
1198,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007633587786259542
1199,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007633587786259542
1200,10/9/2020 12:00:00 AM,0.68,PredictIt,P,Biden,0.5190839694656488
1201,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007633587786259542
1202,10/9/2020 12:00:00 AM,0.02,PredictIt,P,Pence,0.015267175572519083
1203,10/9/2020 12:00:00 AM,0.37,PredictIt,P,Trump,0.282442748091603
1204,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007633587786259542
1205,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007633587786259542
1206,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007633587786259542
1207,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007633587786259542
1208,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007633587786259542
1209,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007633587786259542
1210,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007633587786259542
1211,10/9/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007633587786259542
1212,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007633587786259542
1213,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007633587786259542
1214,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007633587786259542
1215,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007633587786259542
1216,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007633587786259542
1217,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007633587786259542
1218,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007633587786259542
1219,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007633587786259542
1220,10/9/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007633587786259542
1221,10/9/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007633587786259542
1222,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Harris,0.007692307692307691
1223,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007692307692307691
1224,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007692307692307691
1225,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007692307692307691
1226,10/10/2020 12:00:00 AM,0.65,PredictIt,P,Biden,0.4999999999999999
1227,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007692307692307691
1228,10/10/2020 12:00:00 AM,0.02,PredictIt,P,Pence,0.015384615384615382
1229,10/10/2020 12:00:00 AM,0.4,PredictIt,P,Trump,0.30769230769230765
1230,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Gillibrand,0.007692307692307691
1231,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Cuomo,0.007692307692307691
1232,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Cuban,0.007692307692307691
1233,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Zuckerberg,0.007692307692307691
1234,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Klobuchar,0.007692307692307691
1235,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Haley,0.007692307692307691
1236,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Ryan,0.007692307692307691
1237,10/10/2020 12:00:00 AM,0.01,PredictIt,P,O'Rourke,0.007692307692307691
1238,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Brown,0.007692307692307691
1239,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Bloomberg,0.007692307692307691
1240,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Yang,0.007692307692307691
1241,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Buttigieg,0.007692307692307691
1242,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Gabbard,0.007692307692307691
1243,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Clinton,0.007692307692307691
1244,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Steyer,0.007692307692307691
1245,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Jorgensen,0.007692307692307691
1246,10/10/2020 12:00:00 AM,0.01,PredictIt,P,West,0.007692307692307691
1247,10/10/2020 12:00:00 AM,0.01,PredictIt,P,Hawkins,0.007692307692307691
1248,10/11/2020 12:00:00 AM,0.01,PredictIt,P,Harris,0.007633587786259542
1249,10/11/2020 12:00:00 AM,0.01,PredictIt,P,Warren,0.007633587786259542
1250,10/11/2020 12:00:00 AM,0.01,PredictIt,P,Booker,0.007633587786259542
1251,10/11/2020 12:00:00 AM,0.01,PredictIt,P,Kasich,0.007633587786259542
1252,10/11/2020 12:00:00 AM,0.67,PredictIt,P,Biden,0.5114503816793893
1253,10/11/2020 12:00:00 AM,0.01,PredictIt,P,Sanders,0.007633587786259542
